content,score,label
Game simulasi yang sangat seru saya sangat menyukainya⭐⭐⭐⭐⭐,5,positif
Tambahin event ramadhan plisss🥺🥺,5,positif
Bagusss kokk permainanyaa,4,positif
Gamenya bagus banget tapi kalo kalah itu selalu kesel jadi tolong kecepatan kereta nya kurangin gamenya sih bagus bagus aja terus iklanya juga👍👍👍👍👍👍🙏🙏,5,positif
Good,4,positif
Mantapsss game yg bikin degdegan,5,positif
Game nya seru tapi kekurangan nya Tolong banget di benerin Saat saya sudah sangat cepat Berlari Tiba2 game nya ga bisa gerak,5,positif
suka dengan permainan nya bikin greget 🤩,5,positif
Game ini seru grafik nya bagus tapi usaha kan biar pemain nya dibeli menggunakan koin,5,positif
Makasih,5,positif
game nya seru dan enggak bikin gabut,5,positif
Wawa bagus bagus banget dong game. Subway Surfers Wawa 😊❤️❤️❤️😊😊😊🍩🍩🍩,5,positif
Bagus bangeeeeeet tapi mb nya banyak sekali gusy hahaa😃😃,3,positif
Bagus buat trendd jadi aku kasih bintang 5,5,positif
Seru!!! Banget,5,positif
bagus banget permainan ini,4,positif
👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,4,positif
Game nya bagus banget,5,positif
Bagus bngt,5,positif
Permainan ini sangat bagus dan suka bikin kesel tapi seru banget,5,positif
Game ini sangat seru,5,positif
"Seru aja sih, soalnya kayak ngilangin bosen gitu,pas GK ada kuota main ini jadi nya deh",5,positif
ITU WAJAH NYA KOK JADI JELEK GA GANTENG LAGI MIN😔😭,5,positif
Sangat menyenangkan,5,positif
aku suka gamemu,5,positif
Bagus bngt KK ak Sampek begadang hehe 😅,5,positif
Good,5,positif
"Cuma di game ini kalo protes gak ada perbaikan😡iklan jngn panjang2 malah makin parah.makin ditambah durasi iklannya,dari 60 dtk jd 1 menit 30 detik jd makin males aja mainin game ini🤨👎di game lain itu iklannya cuma 5- 7 detik aja contoh tu game yg lain🤪🤪👎👎👎",1,negatif
Game nya Sangan bagus Dan saya menyukai nya apalagi klau sya Lgi engga punya internet Seru banget di mainin bareng temen ganti gantian gitu🙆pokok For Dedbes deh😋😋,5,positif
"Seru bngt, trs gk pake wifi pula pokok nya seru bngt",5,positif
"inii game nya enakk bgtt, seruu, apalagii ditambah update trus tu kayak ga ngeboseninn, tp knpa yaa, kadang pas aku ga ngeaktifin data/wifi aku, game nya keriset sndiri, pdhl aku ngga ngehapus apapunn dri game nya/dri hp aku sndiri, knpaa yaa? sayang bgtt akunn aku udh mayannn tinggi pencapaiannya , udah bbrpa kli kaya gni truss :( ☹️☹️",4,positif
"gamenya seru, tapi ngebosenin",5,positif
Ini mah game terbaik!!!!!!!!!!! 👍👍👍👍👍👍👍👍👍👍,5,positif
"Game nya seru aku suka. Waktu dulu juga pernah main ini game sekarang main lagi, cuma kadang sering eror berhenti sendiri otomatis ketika berhenti sudah di dekat kereta jadi nabrak apalagi yang paling males kalau sudah berjalan cepat jadi agak menganggu kalau macet"" terus.",3,positif
Gabisa di install di hp saya,1,negatif
Karena keren dan seru banget,5,positif
Game nyanseru,5,positif
seru bangett,5,positif
Seru,5,positif
bgs.,4,positif
Bagus tapi kesel soal nya kalah kasian kejedot kalo kalah,3,positif
"gatau, suka aja ama gamenye.",4,positif
Aku suka dengan game ini seruuu,5,positif
Cool,5,positif
"Bagus banget seru pokok nya,kalo gabut bisa main ini seru",5,positif
Bagus dan menarik saat lari ny sdh sangat kencang main ny jdi gereget tpi ttp seru,4,positif
game nya seru dan bagus banyak skin baru juga dan banyak koin nya dan pokoknya bagus lah😁👍,5,positif
Bagus,5,positif
Game ini sangat amat seruu,5,positif
Sangat menantang dan selalu memfukus kan otak apalagi dengan anak mu,5,positif
Tolong ini kenapa GK bisa di download di hp saya padahal di hp saudara saya bisa android juga sama android 8.0,1,negatif
Sangat seru,5,positif
"permainannya cukup seru aja, kalau gabut ya tinggal main ini aja, menantang gitu serulah pokoknya",4,positif
bagus,5,positif
Bagus melatoh otak anak,5,positif
😍✨🙌🏻,5,positif
"Eventnya sangat seru, sehingga gak bosen walaupun main terus",5,positif
Anda a dalah game season,5,positif
game nya bagus cocok jg buat ngilangin bosen pas gaada kuota,5,positif
Sangat seru jika tidak punya kuota,5,positif
Gua nggak main tapi gua kasih rating B5? tapi gapapa gua iklas SEMANGAT TERUS PARA PEKERJA SEMOGA GAMENYA SEMAKIN BANYAK ORANG YANG MENYUKAI ⭐⭐⭐⭐⭐,5,positif
bagus,5,positif
Bagus tapi kadang ngelek dikit...,4,positif
😀Aku Mau Kunci Gratis Sama Koin Gratis Sama Hoverboard Gratis Sama Bundle,5,positif
Game ini bagus banget!!!!! gak ada kurang nya di game ini kita belajar melatih jari-jari kita dan kefokusan mata kita pokoknya seru bangettt buruan download ya 👍👍,5,positif
Karena game ini realistis dan diambil dari kisah nyata.,5,positif
Game ini seru banget,5,positif
Mantap,5,positif
Sangat seru,5,positif
BagusS,5,positif
👍🏼,5,positif
Game seru cocok buat ramadhan,5,positif
Keren tapi GK tamat tamat,5,positif
penyimpanan aku padahal kosong kenapa pas download ini bermasalah tapi download game yg lain ga??,2,negatif
"keren,😀👍😁😁😁😁Boro [-8---10--]",5,positif
Sangat bagus dan seru saya suka ini,5,positif
b aja,4,positif
Game menantang seru,4,positif
"Sedikit keluh kesah dan saran dari saya!!! Yang pertama kadang ada iklan yang tidak ada tombol skipnya, jadi hilang progress larinya yang padahal udah jauh banget.... Gimana sih pihak developer yang terhormat? Udah iklannya tentang judol, pinjol, dan hal-hal yang berbau 18+. Otaknya dipake dong pihak developer.... Lebih bijak lagi dalam memilih pemasangan iklannya blog!, disini rata² yang main game ini masih dibawah umur... Lebih pinter lagi kek kalau mau masang iklan !!! Sekian terima kasih",1,negatif
Mantap,5,positif
"Gamenya bagus dan seru, semoga next lagi gamenya tambah update yang bagus - bagus..😁👍",5,positif
Game ini sangat menyenang kan aku sangat suka terimakasih yang sudah menciptakan game ini,5,positif
Bang donglout ya lemot banget sih,2,negatif
game legend asiikkkk poollllllll,5,positif
The game is so good and best!! I like this game!,5,positif
Lumayan tapi banyak iklannya,4,positif
nostalgia bangetttttttttt !!!!! gak ada yang berubah,5,positif
"Gamenya bagus bgtt,,kalian wajib download sih kata aku😋😘,,game ini seru dan menantang bgt bagi aku,gak cuma seru game ini juga offline bisa bgtt jadi pokoknya game ini seruu dan menarikk,kalian jangan lupa download ya pokoknya seru deh di jamin gak bkl bosenin😆☺️",5,positif
😉lumayan.seru,5,positif
Seru,5,positif
Bagus,5,positif
sangat mudah untuk saya,5,positif
gemnya sangat keren,5,positif
aku kasih bintang 4,4,positif
"Mantap gamenyaa.. event nya seru, jangan habis dulu pliss",5,positif
Permainan nya seru sekali saya suka,5,positif
"aku suka banget sama permainannyaa seru aku dari kecil udah main ini sampek sekarang aku kelas 5 hihihi soalnya permainnya seru kadang² aku main sama kakak aku, kalo aku kalah gantian kakak kalau kakak kalah gantian aku,udah ya aku kasih bintang lima dehh🩵🩵🩵",5,positif
Game pas kecil tapi mudah bosen karna lompat lompat g jelas tapi tetep ini game legend,5,positif
Baik and good 👍,5,positif
saat saya membuka peti ada yang error ada yang tidak bagaimana masalahnya apalagi kalau membuka peti Mas kadang² dapat dibuka kadang tidak terpaksa harus di close dan hadiahnya hilang kecuali tantangan kalau error dia bisa diambil kembali 😡🤬,1,negatif
Seru banget😀 adek saya juga suka main game ini!!,5,positif
"Subway surf dari dulu memang terbaik, semoga bisa lebih baik💕✨",5,positif
Gem nya menarik aku suka banget soalnya banyak rintangan nya jadi aku suka banget!!!👉🏻🐣,5,positif
Game nya keren game play nya bikin tegang² seru pokok nya the best of my live aku rekomendasi banget game ini keren soal nya!!!!!!!!!!!!!!!!,5,positif
Lumayang bagusssss,3,positif
Ga bagus p2w,1,negatif
seru kalo lagi gabut Dan offline!,4,positif
Geme ini bagus sekali saya sangat suka,5,positif
"Seru,gak bikin pusing",5,positif
Rame,5,positif
gamenya seru tapi,4,positif
Boleh² lah ni geme,4,positif
Bagus banget si gilak banget 👍🏻🤞👌,5,positif
Sangat seruuu,5,positif
Mantap dah game nya,5,positif
Geme ini sangat seru apdet apdet nya keren keren 😎😎😎,5,positif
Game nya seru instal sekarang deh pokoknya 🫵🥴,5,positif
Geme ya offline dagus,5,positif
gamenya muantap tenan,5,positif
Gua suka bgt game ini Lo! Karena game ini mengurangi rasa bosan punya Lo!,5,positif
Wow sangat seru,5,positif
Game tak jelas ada bak iklan bukan dibetulin apa aku keluar bukannya selesaikan misi yang di gunung bukan selesai gagal lu beban,3,positif
Ayo lah bikin yang gampang kek susah kali game nya kan aku dah ngindar kereta tapi ketabrak gara gara ngelag bajigan,2,negatif
Suka sangat menghibur,5,positif
GK enak,5,positif
Seru aja,4,positif
Game nya seru banget,5,positif
Bagus,5,positif
game nya bagus tapi aku suka sekali terimakasih subay sub,5,positif
"Game yg sangat seru!!, membuat saya bernostalgia kembali seperti dulu, GOOD JOB!! subway surfers",5,positif
Bagus sekali gem nya aku suka kali,5,positif
MO no problem,5,positif
Geme ini sangat bagus,5,positif
Lumayan,4,positif
"Hai kali ini aku kasih bintang lima ya, karna game nya bagus seru juga jdi kalian harus main ini",5,positif
"Masukkan buat saya kedepannya buat subway surfers Tambahkan top run seperti server China, dengan region tiap negara ber beda², Indonesia sendiri, Singapura sendiri dan dll,top run di reset tiap bulan dan tambahkan multiplayer run seperti server China Dengan adanya top run grobal 1 negara orang lebih semangat main untuk mengejar top 1 region, Jujur terkadang aku juga bosan dengan gameplay begitu saja dengan top run kalau sudah nomor 1 lawan top run saya tidak ada yang mencoba mengalahkan saya",5,positif
aplikasi ini saat mendownload sering kambali ke 0 padahal udah 95 tpi. seru untuk dimainin,1,negatif
baik,5,positif
Asik,5,positif
Saya suka 👍🏽👍🏽👍🏽,5,positif
Enak,4,positif
Konten gw jadi rameee 👍🏻👍🏻,5,positif
Baguss sih tapi mins nya itu banyak iklan semoga tahun ke tahun subway ga banyak iklan yaa dari aku bintang 5😉✅,5,positif
bagus sih tapi masalah nya aku ga bisa main aku pengen main terus dapet inisial R 😍,5,positif
Karena cakep game nya,5,positif
seru,5,positif
Kok gakbiaa Di Daunlaud Di HP kecil 😢👎!!!!!!!!!!!!,1,negatif
Game ini sangat bagus aku hampir uang ku alimitit🤑,1,negatif
Game yang bikin nostalgia 😁,5,positif
Permainan ini sangat lah bagus bagi saya ang ang 🙏🏻🤣🤣🤣🤣🤣,5,positif
Mantap sih buat tangan lebih cepat,4,positif
Game nya seru saat aku barusan dowload aku ketagihan padahal sebelum aku punya game yg seru tapi kalau aku dowload subway surfers game ini menjadi lebih seru tapi kurangi sponsor nya soalnya kalau ketangkap polisi kan aku mau main lagi tapi harus menunggu sponsor nya selesai,5,positif
Seru,5,positif
Keren banget game nya cocok banget buat waktu gabut,5,positif
Iklannya diilangin bisa nggak sih?,3,positif
Seruuu,5,positif
Game nya bagus banget seru lagi gak pake data pokoknya the best 😖❤️❤️,5,positif
"Bagus game nya,seru juga",5,positif
Bagus bangett,5,positif
Game ini seru sekali,5,positif
Nqh man the jump tech is make me feel better😁,5,positif
ok,4,positif
Gampang,5,positif
Nggak seru harus di-update baru jadi bagus,5,positif
Karena bagus,5,positif
asalammualaikun subay seru tapiaku gaterlalusuka maapyah tapi tetep seru ko😊,4,positif
Sangat seru dan menarik Sekali,5,positif
When will the Jek board come back again? :(,5,positif
aku suka karna gk usah kuota,5,positif
Nicr,4,positif
Bagus,5,positif
Sangat jelek skalai,5,positif
Bintang 10,5,positif
"Seru bngt gamenyaa bkin mood jdi nambah , tank you yaaa yg udh buat game ini🤩",5,positif
aku suka banget sama geme ini apa lagi main sama teman aku,5,positif
"entah kenapa sesuka itu sama nih gamee, ya mungkin karna desain karakter nya yang menarik, event setiap 1 bulan sekali, map nya juga ganti"",bahkan ada beberapa mode game yang bisa dicoba, nihh game favorit banget sii",5,positif
Saya suka banget game nya,5,positif
Yeyey aku sudah 80 top run,5,positif
Bagus,5,positif
Seru sih tapi nginstal nya lama banget😤,3,positif
SERUUU bangettt,5,positif
Seru,5,positif
bagus tapi Hero nya di tam bahin itu doang sii selain itu bagus🤏👍,4,positif
"Game nya super duper bagus !!.ini gamenya ku kira kayak main parkur gitu kayak diroblox😁🤦🏾‍♀️ternyata ini rintangan hindari kereta habis itu dikejar polisi mana ini seru banget,Ku saranin kalian download game ini pokoknya seru kayak lewati rintangan2 kereta 👍😁 gamenya pokoknya best ini ku kasih bintang lima nihhh bagus banget gamenya 😁👍😁👀",5,positif
Bagus,5,positif
Seru tapi jangan update Mulu kasian gw kasih bintang 5 kasian,5,positif
Aku seneng bagt main ini sampai aku nomer 2 tapi ad nge cheat jadi aku hk bisa nomer satu dia pakai cheat kebal😭😭😭🙏🙏🎀🎀🎀🎀🎀,5,positif
Game nya seru....,5,positif
Gag bisa di download Endah tolong di perbaiki lagi,1,negatif
Geme keren,5,positif
Bagus bgt!aku suka games ini karena seru lucu dan enak,5,positif
Seru bgt,4,positif
Bagus tapi amba tu blow nya terlalu amba sangat bagus ambalabu adalah entitas tertentu serperti amba roti sari kepin,5,positif
AKU SANGAT SUKA,5,positif
Permainannya seru banget,5,positif
Seruuuu💗,5,positif
Enak seru bikin tegang tapi seru bagi saya gem ini adalah gem favorit saya,5,positif
"Sangat keren banget game subway surfers, saya suka sama game ini.",5,positif
Gak bagus,1,negatif
Game nya sayang baik menantang sekali seruu😁,5,positif
Game burik jelek gak ada otak,1,negatif
Suka banget jadi kalok aku bosan main ini,4,positif
Gamenya sangat seru aku sukaa...,5,positif
Saya suka game ini 😍,5,positif
Surbway surfer Yess ..,5,positif
Keren,4,positif
God job,5,positif
"Setiap misi baru itu emang harus update ya? Masalahnya kalo abis update pasti pas buka kotak hadiahnya ngelag, mau gak mau harus keluar-masuk gitu",4,positif
Good,5,positif
Yesss banget,5,positif
Seru 😁☝️,5,positif
"Gem nya bagus banget, tambahin kecepatan game nya biar seru main min. Ok",5,positif
Bagus aja sih menurutku,5,positif
Bgus,4,positif
Dari game ini saya langsung main kayak ketularan gak pernah berhenti sampai 2 sampai 3 jam ini game,5,positif
Bagus cocok buat ibuku yang suka ngamuk,5,positif
sangat seru jika di mainkan,5,positif
"Game nya bagus dan seru tapi pembelian karakter, koin, konci terlalu mahal pembayaran nya tolong di murhin dikit. Dah segitu aja si terimakasih🙏",5,positif
Seru,4,positif
"Menghibur bgt, selama 15 tahun main game ini gak pernah bosen",5,positif
Mantap,5,positif
Jack vandalisme but i like it its so hard game ya bagus aja sih namun masih agak kurang dari segi grafis mungkin tambahin settings graphic aja sih🥤,5,positif
Mantap,4,positif
Game kocak data akun gua ke riset,1,negatif
Bagus gamenya,5,positif
Iya aku suka. Gem ini tapi itu update nya nama saya Rio Saputra bang,1,negatif
Keren bet aku suka game nya,5,positif
Seru aja gitu,5,positif
"This is one of the games that I really like, it doesn't use wifi and it doesn't get boring anymore.",5,positif
"Game nya seru bgt bisa dimainin pas lagi gak ada internet,sama bisa ngisi waktu luang",5,positif
Seru tp kadang mbusenin,3,positif
😍😎,5,positif
seru di mainkan,5,positif
Game nya luar biasa,5,positif
Bagus² ...,5,positif
Gem bagus,5,positif
Ini game terlalu bagus ga sih?? Seruuuuuuuu bangetttt.. tiap hari mainin giniannn terus.. Semangat yaaaaaaaaa,5,positif
Lumayan seru,3,positif
Bagus,5,positif
bgus,4,positif
Bagus tapi capek kalo harus upload terus,2,negatif
Mainan sangat tidak seru,2,negatif
Sangat bagus,1,negatif
Bagus banget gamenya✨️✨️,5,positif
Apdet truss keren 👌,5,positif
"biyar kaga bisen udehh, seru pkony maah pengen kasihh 4,5 engk bisa yaudah 4 aja deh",4,positif
Bagus untuk yg lagi gabut,5,positif
Bagus tapi sulit selalu kalah,4,positif
Bagus sekali,5,positif
Seru🤙😜👉,5,positif
Gamen nya seru tapi gak ada tamat nya,5,positif
B ajah,4,positif
"Bagus ,lumayan buat ngasah mataa,seruu jga",5,positif
aku kasih bintang 5 karena seru banget bisa nemenin pas lagi gk ada kuota 👍 pokok nya emang paling the best,5,positif
"Game bagus, tapi iklan nya spam weh, tolong lah 🗿",3,positif
Rame,5,positif
"Game sangat seru, saya main subway kalo lagi boring",5,positif
Bagus bagus,5,positif
Gamenya seru sekali,5,positif
Seruuu!!,5,positif
Sangat bagus dan bisa menghibur,5,positif
Seru permainannya,5,positif
Bagus cuman ada lag mati padahal mah gkena bagus sih gamenya mah,5,positif
"Setelah saya download ulang, sudah membaik",5,positif
Seru,5,positif
"Game nya bagus bisa melatih kefokusan, tapi tema nya itu itu aja,maunya setiap main temanya ganti² buat develover nya semangat lagi ya untuk update game nya🙏",4,positif
Jumpstlye🔥,5,positif
Gamenya bagus banget aku setiap hari mainin,5,positif
jelek,2,negatif
Karena menyenangkan,5,positif
bagus cuman kadang suka ngeleg dan harga² nya mahal mahal masa 1 hovw reboard 300 sih kan mahal murahin dong sama item² yg lain nya juga kayak karakter 🙂🙃,4,positif
kek mana setiap buka kotak misteri pasti nge stuck ga bisa kebuka teros hadiah nya hilang,3,positif
Bagus aja sih dah itu aja,5,positif
sangat menyenangkan,5,positif
Enak permainannya dan seru,5,positif
Sangat bagus walau kadang tegang,5,positif
Rintangannya lumayan susah sih karena pas aku baru main ketabrak mulu tapi setelah 1minggu bisa sampe rekord,5,positif
"Game ini sangat bagus ,cocoklah buat peneman saat lagi gabut ,aku kasih bintang 5!!",5,positif
Game ini sangat bagus,5,positif
"Bagussssss bngt gameee nya tanpa pake wifi tanpa pake data anjayyyyyy pokonya gw kasii bintang 5 dhbuat game iniii,btw kalo ngejelasin tuhhh main nya pake data atau tidak nihhh contoh nya ke gw tuhhh",5,positif
Bagussssssss,5,positif
"emang oke sih tapi tiap abis main terus besoknya mau main lagi malah ngulang lagi semuanya dari awal kayan ke restart, ga ke save game nya ini kenapa plsss jadi males mau maininnya lagi 😩😩",5,positif
bagus iwri bilang boss ahayy 😈palpalepalpale palpalepalpale palpalepaleee🥰,5,positif
Mohon di Link Ke Google Play Games..Min. Masak setiap ganti hp.. Harus ulang dari 0 lagi.. BIKIN GA SERU,2,negatif
Gamenya bener bener burik...... ehh tapi bohong. gamenya bagus untuk otak anak² di bawah umur tapi game nya gampang bosan kalo bisa di tambahin fitur lomba sama teman atau orang lain dan fitur + tambah fitur chat berteman. biar gak bosan 100%😁👍,5,positif
game nya bagus dan tidak ngelek,3,positif
Bagus gamenya ada musim-musim nya terus banyaklah aku udah nyampe udah nyampe 100000 skor,5,positif
Rame banget,5,positif
Nice gem,5,positif
Sangatpuas,5,positif
Kenapa pas mau buka kotak misteri selalu ngadat padahal hp saya ngga ngeleg ngga panas tapi kenapa ngadat pas mau buka kotak nya tolong dong perbaiki lagi biar ngga ngadat lagi terimakasih,5,positif
Udah main tapi ulang 🤬🤬80 hari loh🤬 Dah lah,2,negatif
"Good game, no bug and no crash",5,positif
Keren banget,5,positif
Bagus tpi tolong di kasih skin yv lumayan bagus dong untuk pemain pemula Dan bisa diperbaiki bug nya Karna sudah diarhakan ke sqmping fapi tidk tergeser Unutk game sudah bagus kok 😍🙏🙏💅,5,positif
Game nya seru dan asik cocok untuk permainan anak - anak!!,5,positif
Karena susah di tamatin udah gitu lari cepat sekali lemot langsung ujung dari subway surfers apa ya yang perna tamatin satu player,1,negatif
Asik,5,positif
Gamenya cocok kalo lagi gabut doang,3,positif
aku ra iso ndonglot,5,positif
Lul,1,negatif
Memang asik tapi gw pake CIT ya jadi agak semangat,5,positif
game nya seru tapi pas koin nya udah banyak Tiba-tiba keulang lagi dan tiba-tiba suka keluar pas masuk lagi koin nya hilang,4,positif
"Keren, tpi karakter nya jangan mahal mahal buat min",5,positif
Game ini menurut ku sangat bagus dan keren dan ini aku kasih bintang 🌟🌟🌟🌟🌟 karena banyak misinya dan seru gak kebanyakan iklan dan intinya GM ini sangat bermanfaat kalian wajib Download si seru kok 🙏☺️☺️,5,positif
tolong tingkatkan untuk keamanan akun nya,5,positif
"bagus, tapi kenapa ya tiba² kotak misteri tidak bisa terbuka padahal kita sudah beli jadi tolong yang sybo game agar diperbaiki bugnya",4,positif
"Setelah update terbaru malah jadi lag, aneh",3,positif
I like it,5,positif
Bagus untuk fersi yang sekarang,5,positif
😎😎,4,positif
MENURUT GWSIH YAH GITU DOANG,5,positif
Bagus banget permainan ini tapi kadang kalo lama suka capek sama bosannnnnn,5,positif
rorr bagus rorr,5,positif
Game burikk abizzss😹😹,5,positif
Pas banget dimaenin klo lg gabut gk ada kouta,5,positif
game nya sangat tidak membosankan dari dulu sampai sekarang saya merasa game ini tetap menarik🥳🥳,5,positif
sangat seronok!!,5,positif
Good game i like it,5,positif
Seruuu,5,positif
Game nya bagus tapi susah buat dapetin Valentina padahal pengen banget biar sama kayak namaku😭😭😭,4,positif
Ok,5,positif
Gak pakek data bangus bgt,5,positif
Bagus tapi yang bikin kesel jatuh,5,positif
bagus banget 🎀🎀🎀🎀🎀,5,positif
Gem ny bagus untuk bermain offlein,5,positif
"Setelah update banyak bug, kalo udah beres main terus mau buka kotak misteri kok susah di buka, tolong segera di perbaiki, saya bertahun tahun main ini baru kali ini ngalamin bug kaya gini 🙏 🇮🇩🙏",5,positif
Game nya bagus sekali 1 bulan sekali ada karakter baru jadi lebih seru mainnya,5,positif
Woy sybo! Ini ada bug terbaru masa pas buka kotak hadiah malah Ngefrees dan bikin harus ilang lagi,4,positif
Wow ada acara ramadhan 🤩,5,positif
Seru,5,positif
Sangat seru,5,positif
"Gamenya bgus hnya kurang sering membuat iven, kayak mengumpulkan suatu brng sehingga mendapatkan hadiah",5,positif
Gamnya seru karna bisa menghilangkan stress,5,positif
Gamenya bagus dan tidak mengecewakan! Pokoknya bagus deh👍👌😁,5,positif
Pokoknya seru dehh,4,positif
Permainan ini sangat menyenangkan,5,positif
Karna itu permainannya seru banget sumpah,5,positif
Game nya sangat bagus,5,positif
Keren,4,positif
Mantap,5,positif
Gamenya gak membosankan,5,positif
"hai, gamenya seru, bagus, & menyenangkan, tapi tlong event nya jangan itu itu terus, kalo bisa ada event Ramadhannya mumpung otw Ramadhan🙏🙏",5,positif
Mantap,5,positif
Itu sangat hebat,5,positif
Game nya bagus banget aku dan temen aku sering ketumbur kereta,5,positif
Games jaman dahulu ku 😭🥲🥺,5,positif
"Sekarang ga ada sistem konek ke Facebook yah, jadi tidak ada persaingan skor",5,positif
aku mah suka sekali karna aku mainnya dari kecil,5,positif
games nya bagus bgttt klo lagi ga ada kuota jadi ada game ini seruuuu,5,positif
👍,5,positif
seru banget gamenya aku gapernah punya keluhan tiap main game ini🥳🤭,5,positif
game nya bagus sih tolong diperbaiki lagi ya masih ada bug,5,positif
"Bagus bgt!.. aku suka banget sama game ini.. soalnya gamenya itu menantang gitu 🙌❄️,kita harus menghindari kereta,rintangan,serta staf penjaga yang membawa guguk,kita gak boleh kena/tertangkap atau gamenya over 🤍🎀😁.. selain itu kita juga bisa nge-collect koin yang ada..koinnya bisa kita gunain untuk membeli ava, meningkatkan booster dan membeli papan seluncur🤍❄️,selain itu juga ada papan skor.. jadi makin lucu dan semangat untuk dimainkan..🤛 Oky segitu aja dulu bye🤛🌙🌑🎧",5,positif
Asyiik dn menghibur,5,positif
Bagus si tapi tolong di percepat pembaruan nya,4,positif
JOS GEM NYA SANGAT BAGUSSSSSSSSS,5,positif
👍,5,positif
Geme nya ramee,5,positif
ℙ𝕖𝕣𝕞𝕒𝕚𝕟𝕒𝕟 𝕚𝕟𝕚 𝕤𝕒𝕟𝕘𝕒𝕥 𝕓𝕒𝕘𝕦𝕤 𝕛𝕒𝕕𝕚 𝕒𝕜𝕦 𝕜𝕒𝕤𝕚𝕙 𝕓𝕚𝕟𝕥𝕒𝕟𝕘 5,5,positif
temanya boleh gunta ganti gk sih aku sudah bosan sama temanya teemNya itu itu mulu sih,3,positif
Seru banget meluangkan ke gabut an,5,positif
"Aku kasih bintang 4 dulu ya, soalnya gamenya bagus n seru tapi kenapa harga karakternya tuh mahal banget???, jadi kita harus rajin main biar dapetin koinnya, udh segitu aja ulasan dri aku",4,positif
Bagus,5,positif
GAME NYA BAGUS IOFFLINE TANPA HENTI👍👍🔥,5,positif
Sangat memuaskan,5,positif
Bagus,5,positif
Sangatpuas,5,positif
Seruu Banget mana offline lagi jadi aku ga susah susah download game offline yang ini aja seruu!,5,positif
Game nya sangat bagus banget tapi kurangi iklannya dan kalau onlen ada bug yang saya gak suka kayak mati sendiri keluar sendiri dan mainnya tidak bisa di gerakkan tapi aku suka banget game nya bisa di mainkan offline .,5,positif
permainan ini bagu dan grafik nya bagus juga,5,positif
"Omg i love it becuse i played it when was 5years old until grow up. i love the character when hallowen, i dress the subway surfer. i hope you always update your game",5,positif
Permainan nya seru tapi tiba-tiba nanti suka ngelag itu aj sih yg mengganggu,3,positif
Bgus,5,positif
Seru sekali game ini aku suka sekali,5,positif
Susah,1,negatif
game bya seru bangett,5,positif
Game yang seru buat dimainin kalo gabut,5,positif
"Sumpah bagus banget kalian wajib download kalau gak gua santet lu!!!!!!!!!!!!!!!!!!!!!!!!!!!,canda ini beneran bagus kok",5,positif
Sangat seru jika kalau dimainkan bersama sama,5,positif
Tolong kalau bisa koinnya dibanyakin lagi biar makin asikk,5,positif
Aku bagus kok dengan subway surfers ini adekkan usianya 11 tahun,5,positif
"game nya gajelas, aku udah download tapi gak ke instal, aku udah berkali kali download tapi gak bisa, padahal aku pake wifi",1,negatif
Game nya bagus banget,1,negatif
Game nya bagus,4,positif
"Gem gak bagus, gak seruuu",1,negatif
Game nya seru,5,positif
Sangat menyenangkan,5,positif
Game jaman kuno ini wow ini bagus dan nostalgia wkwkwkwkw,5,positif
"Ketjewa dgn sistemnya,, skor ditiap babak juga jomplang nya sangat tinggi... Perbaiki lagi lah anjir, minimal kurangin jomplang nya,, masa cuman babak 5 aja yg jomplang nya 1rb an lebih Plisss g suka sama iklannya sekarang,, iklan it's oke, tp yg gaenak tuh, mo balas chat lewat jendela, bisa²nya kepencet lklan trs dialihkan ke play store, habis itu kerestart semuanya:v perbaiki itu!",1,negatif
"Ni game offline apa online sih. Tiap mau main offline malah karakternya banyak yang ga muncul, sering nge bug juga.",1,negatif
Co co untu bikin konten,5,positif
Ini kaya ga ada batasnya dah aku penasaran batasnya dimana aku suka dari lagu 😀 duka cerita Alana dan and atau by 🤓,4,positif
"Aku suka game iniii, dia tu permainannya ga bikin bosennn dan asikk jugaaa pokoknya aku suka, buat yang rate bintang 1 fixs kamu musuh aku!!!!",5,positif
seruuu bangettt main kalo gk ada wifi atau kuota,5,positif
Seru tapi aga bosann,4,positif
Kok makin banyak iklan nya yaaa jdi males main nyaaa saat main ada iklan setelah main ada iklan...... Padahln suka bangett game nyaa,2,negatif
Bagus sihhh tapi ngelek,5,positif
Game nya seru banyak. Tantangan. Nya jadi aku kasih bintang. Lima udah sampai sini aja deh aku rasa,5,positif
aslamualaikum mohon dingarkan invo tentanng game subway surfers game nya seru tapi ada ulasan buruk yaitu bisa ngebag tiba tiba mengulang atau koin nya ilang sendiri yaa begitulah yaa mungkin kalau dikomputer lebih enak dan game nya kadang kadang game nya ngebag dan kadang kadang tidak ngebag mungkin segitu aja waalaikumussalam,3,positif
Bagus kok,4,positif
SERU PLSSS BINTANG 5!!!,5,positif
Biasa,1,negatif
seru banget syg nya iklan trus,5,positif
Agus sedih game nya bagusssssssss,5,positif
Kangen subway surf yang dulu,2,negatif
Akun gua ilang co gj jangan di download lagi ga akan main game ini lagi seumur hidup gua,1,negatif
bagus,5,positif
Karen bagus,5,positif
seruu,4,positif
asik,4,positif
Geme nya bisa offline jadi kalo bosan tinggal main geme nya,4,positif
