content,score,label
Bagus,5,positif
yaudah,5,positif
Seru sekali gime ini,5,positif
Bagus,5,positif
"Gamenya dari dulu bagus, semangat buat developer, semoga game ini dapat berkembang lebih baik lagi!",5,positif
Bagus,5,positif
Oke,4,positif
B aja game nya,3,positif
Saya sangat sukak,5,positif
Sangat menyenangkan 💕😍,5,positif
Halo developer kasih saya kesempatan untuk main game Anda hp saya versi11,3,positif
"Aku suka sama gamenya tapi yang sulit buat sampai rekor 2000 susah gara gara sering ada halangan yang bikin susah itu saring lompat,guling guling",5,positif
seruuuu bgt,5,positif
"Gaem nya bagus bngtt, seru bangett☺",5,positif
bagus sihh tapi kadang kecepatan nya nambah,4,positif
Keren lumayan untuk menghibur,5,positif
y bagus,5,positif
Game ini bagus dan pasti anak saya suka,5,positif
Seru dan bisa dimain kan tampa internet,5,positif
Game udh GK kompatibel terpaksa deh harus download versi lama di toko aplikasi,5,positif
Permainan nya bagus 😎😊😘😘☺,4,positif
"barusan main udah discore 1 jt 200 an gara-gara iklan kepencet ke playstore jd reset ulang, males ah gimanasih.",1,negatif
permainan nya seru,5,positif
Oke,5,positif
Terlalu kreatiff,5,positif
Permainannya seru gak ngebosenin,5,positif
(\_/) (•_•) >❤ DARI AKU TERIMAKASIH >,5,positif
😊😊,4,positif
Keren,5,positif
Bagus,5,positif
game ini seru banget,4,positif
Keren sekali,5,positif
bagus,5,positif
Seru menyenangkan dan membuat aku deh degan,4,positif
Halo aku udah berkali- kali download tapi bagus- bagus aja kok aku juga suka sama game nya jadi nostalgia dulu pas puasa game nya seru apa lagi kalo banyak-banyak an skor tambah seru Tapi tolong ya iklan nya di kurangin soal nya setiap selesai/mati kalo mau main lagi harus nunggu iklan dulu udah si itu aja dari aku semoga bermanfaat 😃😄,4,positif
"Dulu kecewa saya bintang 1 karena akun yang dibind ke Facebook hilang ,terus sekarang saya coba ulangi ternyata akun saya kembali lagi ,jadi saya bintang 5🗿",5,positif
Bagus,4,positif
🎮Game nya bagus banget juga aku kalo main nya gak bosen² seru pokonya aku juga sering main gantian sama saudara aku dan aku bilang download aja pasti bisa banyak beli karakternya abis itu dia download nah terus kita lomba yang paling banyak ngumpilin koin nya harus di tlaktir dan aku menang abis itu dia tlaktir aku makan mie ayam dehh pokonya memang (The game is really fun).gak ada tandingan nya ini game😘🍭.,5,positif
Bagus,5,positif
keren,5,positif
Game ini seru tapi anda harus membuat game ini lebih seru,5,positif
Kalo saran saya nih min lagu nya tuh ganti sama yang old min,5,positif
Game nya enak,5,positif
Mantap Enak di mainin,5,positif
"Bagus, tapi buat game gabut dg",3,positif
kebanyakan iklan,1,negatif
Game so nice,5,positif
gem nya bagus,5,positif
akun gw tiba tiba liang,2,negatif
Good game,5,positif
Ubur2 ikan lele game nya memang seru tapi iklan jgn sampe 30 menit juga lee,5,positif
Game ini sangat mudah dan seru,5,positif
"Saya dari player subway surfers tahun 2014 sampai 2018 udh minat bgt mainnya, namun di tahun 2018 gw hapus karna nge bosenin pas larinya, cuma bisa loncat2, guling2, belak-belok, naik atas turun kereta, gitu2 aj trus sejak pertama kali rilis, tpi karna tgl 10/2/2025 ini gw donlod lagi, gw harap tolong kasih lari masuk kereta lewat pintu belakang biar menantang larinya, kayak game ml, itu aj pendapat saya, terimakasih",5,positif
Seru,4,positif
Gem ini jika saya mainkan beradimasa kecilku😿😿,5,positif
Game nya sangat bagus dan seru dari dulu ini game kagak berubah rubah,5,positif
saya suka banget main subway di karenakan ada nama crush -crush ya,5,positif
i'm like game subway surfers,5,positif
gemenya bagus dan aku sangat suka sekali 😍,5,positif
Bagusss,5,positif
Sangat cocok bagi saya 👍👍,5,positif
Bagus,4,positif
Karena bisa membuat tangan lincah,5,positif
"Game ny menarik sih tapi tolong diperbaiki soalny pas aku main itu tiba-tiba ngelag kayak gini ""tiba-tiba layarny item terus kayak ke tempat yang mau berhenti atau tidak"" ya game ny bagus sih tapi. perbaiki biar tambah semangat main ny jadi aku bagi nilai ny 5 y.",5,positif
Sangat seruuuu,5,positif
wah game ini sangat bagus untuk di main kan sehari hari awalnya penasaran tapi pas main ketagihan terus game ini juga ga pake internet apa apa aku kasih Rating 5 ( lima ) deh karena bagus banget game ini 😊😊😊,5,positif
Bagus banget tapi agak kurang,4,positif
"Gemnya kegampangang dipersulit dong moonton,kasih stage Yang Ada Ditimbuk kayu Gitu,trus dapet daimen kuning biar bisa tuker skin epic shop",5,positif
Ak nak dowlod tapi dak biso aidam awas kau ak nak biso dowlod,2,negatif
bad,1,negatif
Lumayan tpi bagus,4,positif
Game yang dari dulu selalu menemani waktu kosong,5,positif
Gemenya kurang seru la muak kali aku,1,negatif
Kenapa di hp sya gbisa download,1,negatif
game ini bagus dan saya menulis ini terakhir karena hanpone saya mau rusak tapi game ini sangat bagus saat ngk ada wifi,5,positif
Bagus,4,positif
Bagus bgttt,5,positif
"keren banget, game ini tuh kaya melatih reaksi cepat ga si?. kaya pemain harus bereaksi cepat sambil ngelewatin rintangan gtu sambil ngumpulin koin, ya kan??. maaf klo ga jelas, intinya ini game baguss",5,positif
Bagus tapi gua sering ngebag,5,positif
Bagus sekali game nya sangat cocok dimainkan saat tidak ada Kouta,3,positif
seru,5,positif
"Permainan yg cukup seru , membuat permainan semakin menegang kn",5,positif
Seru banget,5,positif
Gemnya bagus si tapi cara update lompatnya ya 🫵😡🤜😵‍💫👋🥲🤚🥺👉🤤,4,positif
gem ini saya sangat suka,5,positif
"Game favorit, game masa kecil gak pernah bosan",5,positif
game legenda anjir🗿👍🏻,5,positif
Gemnya bagus,5,positif
Game nyah bagus seru lagihh aku suka,5,positif
Koin ku sering hilang karena age,1,negatif
Permainan ini bisa melatih konsentrasi / daya pikir anak - anak,5,positif
Bagus aja sih untuk gema ini dan bisa menemani ke gabutan ku sebagi korizen setia nya KK Kori @sptrakori_,5,positif
bagus dan tidak berat,5,positif
Permainan ini sangat menyenangkan,5,positif
Sangat bagus,5,positif
Mantap,5,positif
"kenapa game nya sekarang banyak iklan nya😭😭,apa lagi iklan shopee paling ganggu tanda silang nya ga bisa di pencet",3,positif
geme seru tapi tolong jangan banyak iklannya,5,positif
"Ya,gamenya sih bagus bagus aja ya......🤫🧏🏻‍♀️",5,positif
Permainannya sangat seru sekali,5,positif
😘😘😘😘👍,5,positif
"GAME BAGUS INI,LU SEMUA WAJIB DOWNLOAD!!",5,positif
Bagus Grafik nya tambahin,5,positif
Gam nya bagus sekali anjaì,5,positif
Bagus,5,positif
aku tadi mau lanjutin pake iklan tapi pas iklannya udah selesai malah ke menu,2,negatif
Game nya lumayan bagus,5,positif
bgus banget gemnya,5,positif
Game nya bagus tapi iklan nya banyak banget,4,positif
Lumayan tertarik saat gabut,2,negatif
"Everything is good, no complain at all.",5,positif
Game ini memang sangat seru tapi aku merasa ada yang kurang yaitu setiap update coba beri rintangan yang berbeda-beda,5,positif
Tolong untuk perangkat nya soalnya hp saya gk bisa download jadi tolong untuk perangkat nya GK bisa karna ram nya kecil tolong banget yahh,1,negatif
Hi dev.i am sorry i downloaded this game with mod.i am sorry.this game is good❤️,5,positif
Gamenya seru singkat padat paham 🤚😏 tapi aku berharap update selanjut nya gak ada namanya bundle dan promo yang harus bayar dengan uang asli yaitu kostum baru atau pun karakter baru tolong ya developer,5,positif
Game ini sangat di rekomendasi kan,5,positif
GG gimang bagus sekali gamenya,5,positif
Permainan ini sangatlah seru,5,positif
bagus,5,positif
"kenapa setiap aku keluar game trus masuk lagi score nya ngurang? padahal udah 174,dan semua jadi beda/ilang dari skin,kunci,koin,apa karna aku ga login ke facebook?",5,positif
Thanks for playing,5,positif
SUKA dengan main game,5,positif
Bagus,2,negatif
Sangat baik untuk mengasah skil fanny di ml,5,positif
Bagus tpi banget jadi kita bisa cepat tpi cuma g bisa ganti nama pokoknya bgus hrus di download,4,positif
Ngelek tau ga sihhh,1,negatif
"Game nya bagus cuma klo misal ada event gitu nah itu kan kita suruh ngumpulin kaya gambar2 gitu sesuai event, nah eventnya itu gambar2 nya itu di atas kereta jadi susah buat ambilnya, nah terus saya kan nge-swipenya kan ke bawah eh geraknya malah ke kiri padahal udh saya elapin layarnya 😠😔",4,positif
Sangat d,3,positif
mntep adain tour indonesia dong,5,positif
Gk seru🤣,5,positif
Game nya bagus klo mau buat vt dn bingung bisa pake game inii,5,positif
Game ini sangat bagus sekali,5,positif
I level 🩷,5,positif
Mnghibur,5,positif
Bagus bngt loh permainan seru bngt💗,5,positif
Saya suka gem ini,5,positif
Tolong lah developer kualitas grafik game subway surfers ini biar makin bagus game nya pliss respons🙏🙏🙏,3,positif
Aman dan Amanah,1,negatif
Assalamualaikum ini sayeudari malaysia dan awak sekalian pernah cubeu game ini keuh mesti korang dah punya dan awak sekalian dah main game ini lol😅👉🏻,5,positif
Bagus sekali,5,positif
Saya suka game ini sangat bagus 👍👍👍👍👍 T,5,positif
Game nya sangat seru dan menyenang kan,4,positif
"INI SERUUU BANGET,tapi kurang worth it sih untuk diatas 100 mb",4,positif
Aku suka banget walaupun aku gak jago,5,positif
Game subway surfers ini sungguh sangat bagus cuman untuk hadiah nya kebanyakan harus pake iklan jadi tolong hilangkan iklan nya ya,5,positif
"bagus, bisa ngisi waktu gabut",5,positif
"Iya,game ini bisa bermanfaat untuk kelincahan mata atau sebagainy",5,positif
Tolong dong tambah spin nan biar lebih seru,3,positif
Good,5,positif
"subway surf seru sekali kita bisa mainin nya pas offline ini juga ga pernah bug jadinya seru sekali,bisa mainin pas gabut,dalam perjalanan,dan juga ini tidak pakai wifi/kuota juga bisa , worth it sih ayo download sekarang juga",5,positif
Game nostalgia yang masih ku ingat,5,positif
Game nasional ini sngat menangjubkan karana ini game disukai oleh orang,5,positif
Nice game terbaik pas lagi gabut,5,positif
Game lumayan untuk mengisi waktu luang,5,positif
Games nya sangat seru sekali😄💯👍👍👍👍👌☺😁✌,5,positif
Gem nyan seru amat aku suka bangèt 😊😊,5,positif
Game paling seru yang pernah ku mainkan,5,positif
Luv,5,positif
Seru tapi kesel dikit,3,positif
Game nya bagus tapi ngelek,5,positif
Game apa ini banyak jebakan,5,positif
Bagus,5,positif
Oke,5,positif
seruu bangett bisa ngilangin gabut,5,positif
Good,5,positif
Kenapa subway surf tidak suport di redmi 7? Padahal saya sangat ingin memainkan game subway surf ini😭😭,1,negatif
Game koooonttttoddddd burik,2,negatif
game nya sangat baguss👍,5,positif
main ini bagus,5,positif
Sangat cocok untuk saya,5,positif
Seru,5,positif
Sangat seru,5,positif
Sangat seru,5,positif
Download nya lama,1,negatif
Terbaik,5,positif
Gatau ah males pengen ngomong apa INI GAME BAGUS BANGET WOY buat yang belum download buruan download sekarang tapi agak ngeselin sih TAPI SERU BANGET GAME PLAY NYA MAKANNYA AKU KASIH BINTANG LIMA,5,positif
Seru sekali,5,positif
Bagus bgt,5,positif
Sangat butut,5,positif
"gamenya tidak kompatibel di android 9,tolong segera di perbaiki pengen nostalgia malah gk bisa di install. Kecewa berat😡",3,positif
bagus,5,positif
gamenya jelek jadi aku kasih bintang 1 aja,5,positif
Karena game nya sangat seru,5,positif
"Bagus sih tapi sayang nya sering nge leg,tapi tetap good 👍",4,positif
Sebenarnya bagus gem nya tapi kekurangan nya tinggal musik dan lemot nya aja sih dan tidak sesuai dengan keinginan saya 🥲,4,positif
Bagus,5,positif
"gamenya seru, ga bikin boring",5,positif
Game nya sangat seru coba bisa Mabar Grafik nya bagus tapi skin nya mahal mahal tapi untuk game nya sangat seru banget lagunya si aku suka yang dulu,5,positif
game nya aku suka cuman bosen kalau itu mulu jadi kayak gimana ya jadi nya ngebosenin deh 😮‍💨,5,positif
Mayan lah,3,positif
𝖬𝖺𝖺𝖿 𝖺𝗄𝗎 𝖺𝗄𝗎 𝖸𝖺 𝗂𝗒𝖺 𝗆𝖺𝗎,3,positif
Sangat menghibur,5,positif
Kaya nya game ini seru deh aku kasih bintang 4 ya udah lumayan kan semoga tidak mengecewakan ok makasih,4,positif
gem bagus,5,positif
Bagus game nyan gak ad bug jg suka banget 👍🏻👍🏻👍🏻,5,positif
Sangat bagus🔥🔥🤩🤩🤩,5,positif
Game ini sangat bagus,5,positif
Sangat puas,5,positif
Good,5,positif
Bagus sekali,5,positif
Ini bagus banget dulu aku usia 5th sering main ini❤️❤️.semuga update nya bisa membantu lagi☺️😉.,5,positif
bgus bngett,5,positif
Game nya keren.,5,positif
Bagus,5,positif
Seruu,5,positif
Game bagus* 5,5,positif
tetap semangat untuk developer nya!,5,positif
Sangat bagus saya suka permainan nya keren. 🤩,5,positif
Seru,5,positif
Mantap,5,positif
Dddd Bagus,5,positif
Bagus& banyak kerakter,5,positif
Saya tidak begitu menyukai geme ini saya mohon maaf sekali soal nya saya sudah mengasih bintang 4 ya tapi dengan geme subway surfers saya bisa melewati tantangan nya dan geme ini juga sangat bagus,4,positif
Karena menyerukan,5,positif
"lumayan kalo koin nya bisa di ambil jdi uang wkwkwk becanda gays, game nya lumayan buat ngasah mata minus nya suka geter d hp aku kalo mau terbangnya",5,positif
kesel eek,4,positif
Game ini sangat seru dan menyenangkan apa lagi kalau ngak ada internet,5,positif
"seru gaada iklan,dan lain lain",5,positif
Game nya sangat seru,5,positif
this game is so bad,1,negatif
Bagus tapi jilek,1,negatif
mantap,5,positif
bagus cuman untuk jalan nya bisa ditambah lagi selain jalan raya gitu sama kereta,4,positif
Game nya bagus tapi ada kekurangan,5,positif
"dulu pernah main ini, akhirnya nyoba download lagi ternyata masih seru juga dimainin umur 20 an hehehe😩🤏🏻",5,positif
Permainannya seru banget aku suka banget aku sama adikku suka mainin ini sampe rebutan cuman buat mainin ini aku suka,5,positif
Jelek,1,negatif
Ini adalah obat gabut akuuu jadi aku suka dan sering banget mainin ini pokoknyaa harus update terus biar nambah koin nya dan bisa kaya orang orang,5,positif
bagus,5,positif
Game ini seru tapi agak jauh dan susah,5,positif
kecepatan nya telalu kencang,3,positif
Game nya terlalu cepat,4,positif
Permainan nya cukup bagus dan saya suka dengan permainan ini,3,positif
The best 🥰🥰cocok banget mengisi waktu luang... Suka banget...ta kasih bintang lima 🥰,5,positif
Game ny seru banyak chet🥶,5,positif
🤙😋,5,positif
Iseng download lagi karena keinget jaman main di tab. Ternyata udah banyak update ya makin seru!!!,5,positif
Bagus.,5,positif
I like this game.,5,positif
Menurut ku sih seru banget tapi lama lama bosen sih tapi seru GK pake Kouta lagi🫶,5,positif
sangat menarik dan membuat saya senang dengan gem ini aku biasanya memain kan dengan peri laku yang lebi baik,5,positif
"Permainan ini agak baguss Tapi maunya kita bisa masuk ke dalam rumah-rumah itu , itu yang saya inginkan dan teman-teman saya, saya harap , permainan ini bisa makin ningkat",3,positif
Bagus dan seru,4,positif
gemsangt bagus sekali saya sanagt meyukain ya,5,positif
Okei tapi ngeleg pas udh ratusan,3,positif
Game burikkkkkkkkkkkk masa game ginian doang ngabisin ruang 456mb apk yang game yg gwpake aja gak Segede ini modal jadul doangjelek,1,negatif
Bagusssssss,5,positif
Sangan bagus,5,positif
Bagus bgttt aku suka ini game dulu akuuuuu,5,positif
Bagus lumayan lah hahhshashhs,3,positif
Devlover ceroboh banget gak ada hungry sguid game crab main,5,positif
"udah bagus, tapi tambahin fitur yang lain.",4,positif
Mb ya harus diturunkan lagi agar bisa main semua dengan Ram yang keciil,5,positif
Seru banget kalian harus cobain deh 👌,4,positif
"""Gemnya ok lah cuman gara gara larinya kecepetan jadi kalah kalian wajib coba gem ini karna cukup menghibur .""",4,positif
Game nya kadang patah patah dan kita pilih kiri malah kanan mati gua cok,1,negatif
geme nya si seru tapi ya min tolong fitur nya jangan pink ya min,5,positif
Bagus,5,positif
Game dari jaman kecil smpe skrg,4,positif
Gratis dan seru,5,positif
"Ini bug atau emang fiturnya ya, pas mainin event volcano main dapet skor 1j lebih tpi pas selesai cuma keitung 400rb score karena udah beda babak. Tolong dong mayan susah itu dapetin skor segitu 600rb hilang sia sia. Atau emang fitur biar dipersulit lagi",1,negatif
Game nya bagus banget aku suka main nin game ini soalnya bagus,4,positif
"game nya bagus, terus kalo lagi bosan main ini sih",5,positif
gamenya seru banget!!,5,positif
"kok tiba² ngulang semua dh? lebih dari 1 Minggu gk main eh pas main lgi tiba ngulang dari awal, cape² ngumpulin coin dan mainin eventnya tau²nya ngulang dari awal🤬. tolong diperbaiki lagi masalah ini, ini sangat merugikan dan merepotkan pemain",1,negatif
Sangat bagus,4,positif
"Main udah lama, tiba"" riset keawal lagi",1,negatif
Game mantap,5,positif
"game nya seruuu😘😘, gak bikin bosenn deh pokoknyaa, ngehibur bangett buat aku yang suka game ofline.",5,positif
Game nya bagusss👍👍👍,5,positif
Bagus dan seru bangat ❤️❤️❤️💞💞🥰,5,positif
Bagus banget,5,positif
mantappoll,5,positif
Game nya bagus 👍,5,positif
Okey lah enakeun juga yah,5,positif
Ini sangatt baguss kaliann harus maiininn gamee ini yaa ga terlalu banyak iklan dan ofline byeee✋,5,positif
Bagus dan seru karna pengalamannya seru-seru dan bagus juga dan juga pengalamannya menarik semua jadi bagus bangget,5,positif
permainan yang sangat seru jdi ya gkk si tapi ada yang kurang gitu kalau ada finis lagi seru di GP ya gue go to urut gitu urut tur di di ep duet titip urut to iya di iya di ye to iya tu ur di ur di ur 3G pa ioiutyrkisi teros sy Ini,5,positif
Kurang suka,5,positif
Gua bisa ngebag terbang,5,positif
"Fun, cool, not boring",5,positif
Bagus game nyaa👍🌚,5,positif
Game nya sih lumayan seru cuma ada beberapa hal yang salah 1. Tolong download nya agak di percepat 2. Tema nya bisa di Gonta ganti 3. Seharusnya seru jangan bikin ngeselin 4. Dan jangan ngelag 5. Jangan lupa ya ka cukup segitu aja terimakasih sebelumnya saya minta tolong itu saja ya ka maaf kalo ucapan saya salah saya minta itu saya ya kaka jangan lupa ya yang nomor satu sampai lima sekali lagi terimakasih banyak lah ka good bye (sampai jumpa) maaf kalo salah ada salah ok baik terimakasih banyak,4,positif
Mini game sangat bagus boleh buat kata-kata sad,5,positif
sangatlah meng hibur,5,positif
Karena permainan ini bagus,5,positif
* game ini sangat seru*,4,positif
Game ini lumayan buat hilangin gabut,4,positif
"Game nya bagus,seru tapi kadang ngelag kalo udh 20ribu keatas",4,positif
Seru banget gamenya!,5,positif
"Bagus, tapi aku lebih suka event yg buenos aires, emang udah lama sih. Soalnya musiknya bagus. Ya kalau enggak boomboxnya tambahin yg buenos aires, kalau udah ditambah aku kasih bintang 5 Edit: Thanks!",5,positif
baguss tapi tolong beri skinss garatiss,5,positif
Bagus bgt sumpah update nya dulu aku ngira game nya gak seru seru amat ternyata serunya minta ampun 😭👌,5,positif
Seruu cuyy,5,positif
ga bisa downlod,1,negatif
Menarik dan seruu,5,positif
"Gamenya seru dan bikin ga bosen, kekurangan nya ada di bug nya aja, tapi gamenya udh bagus dan seru! Semoga bisa diperbaiki untuk kedepannya 😃✨",4,positif
"ya,bagus",5,positif
Kesukaan aku banget ini game nya,5,positif
mau coba doang,3,positif
Nice,5,positif
Bagus banget 🤭,5,positif
Bagus tapi ada bug lompat tinggi,5,positif
Ara suka,5,positif
Bagus,5,positif
aku tidak suka lagi dengan apk ini karena setiap saya hapus apk ini akun saya kembali seperti awal dan karakter yang saya peroleh dengan susahnya tiba tiba menghilang,2,negatif
Bagus banget,5,positif
Game nya seru cmn tolong iklan nya di hapus,5,positif
Magic coyy,5,positif
BagUS BEGITU SERU,5,positif
Aku sangat suka dengan game ini bisa di pakai mod 🥰,5,positif
Saya suka game ini,5,positif
"topp banget sihhh, sekarang karakter nya banyak dan baguss apalagi jalur nya, pokoknya semua berubah drastis jdi baguss,fixx harus download dehhh 👍👍👍💥💥❤️❤️🔥🔥🔥",5,positif
jangan download game ini,1,negatif
game yang kusuka adalah subway surfers,5,positif
B aja,4,positif
Mantullllllll,5,positif
Aku suka game nya seru,5,positif
Bagus aku suka tp jangan lupa update ya❤️,5,positif
"Sangat buruk saya menonton iklan untuk melanjutkan perjalanan saya sebelumya tapi saya malah mengulang nya dari awal padahal sudah jauh,game ini sangat buruk saya kecewa 😡😡😡",1,negatif
Seru bisa dimainin pas offline tapi agak bosen doang :),5,positif
Gem ya seru sekali,1,negatif
Bagus,5,positif
Aku suka permainan ini 💕,1,negatif
Makin kesini makin sering di update,5,positif
Game ini seru tapi ada iklan nya terus tapi saya tetap suka 👍👍👍👍,5,positif
Good shii dang,4,positif
suka si mainnya tapi kadang karna iklan nya jadi malas aja gitu main,4,positif
Wow sangat menarik,5,positif
Permainan ini sangat seru dan Ama data,4,positif
Permainan nya bgus,5,positif
Bagus banget tapi ada iklan,5,positif
Rada untuk enak di mainkan tapi bohong,2,negatif
"HALO MIMIN YANG BAIK HATI, AKU CUMAN MAU SKIN BOOMBOT,DARI DULU AKU NUNGGU LOH MIN,KAPAN BOOMBOT PUNYA SKIN,BOSAN ITU ITU TERUS MIN, TAMBAHIN YA MIN,😘😁😁😁",5,positif
Gamenya sebenarnya bagus tapi sering ngèbug kadang kadang,4,positif
Enak aja gitu ngga ada iklan ya ada sih tapi dikit kok rating 5 yaa,5,positif
Mantap sihhh makin tambah seru karakternya makin banyak,5,positif
BAGUSSSS,5,positif
sangat menyenangkan sekali saya suka pada game ini,4,positif
Kenapa subway gue keriset padahal udah login Facebook pas login lagi malah mulai dari awal,1,negatif
Gem yang sangat bagus dan seruu,5,positif
ini benar benar sangat bagus saya dari kecil sudah memainkanya,5,positif
Bagus sih......tapi gk enak ad iklan nya,4,positif
Game seru,5,positif
Bagus tapi mohon hadiahnya dibanyakin,5,positif
"gamenya cukup seru aku suka,tapi kenapa ya aku habis install kok gk masuk ke hp ku tapi kalo mau main harus ke play store soalnya belum muncul di hp aplikasi nya tapi yaa gk tau yaa",3,positif
Game nya seru ada tantangan nya dan gak bikin bosan bisa menghilangkan rasa gabut 😆😆😆😆😆,5,positif
Aku masih dowload nanti kalau udh main jelek❌ bercanda😜😜 ang ang ang ang,5,positif
Saya suka tapi akun dulu aku hilang,5,positif
Seruu game masa lalu bapakku makanya ku instal eeeh seru ternyata hihihi,5,positif
Saya sukai,5,positif
sangat bagus tertarik,5,positif
halo aku player 2023 udah lama aku main game ini peliis tolong update biar makin ada fitur PVP balapan tapi mode online ada peringkat dan tempat vinis nya bisaa menang terus tambahin event gratis dan menantang menarik grafik nya kurang HD tambahin grafik ultra dan setandar biar kaya game RBG kalo udah ada fitur nya aku kasi bintang 5,2,negatif
Bagus,4,positif
Seru sekali bisa untuk pamer skin keteman dan satu lagi bisa di main pas bosen,5,positif
Bagus,1,negatif
Bagus game nya juga seru 😃,5,positif
Ini permainannya kata adek Hasna bang us banget,2,negatif
Bagus banget.,5,positif
Alhamdulillah bagus gem nya,5,positif
Ok,5,positif
Game nya seruyyy kali 🙂🙏🏻👍.mantap,5,positif
Terhibur,4,positif
asik game nya tapi pas udah ke kumpul itu nya malah balik lagiii,3,positif
bagus dan seru,5,positif
Game yg bgs terus ini juga gak leg sama bisa dimainin gak pake kuota sama bisa dimainin kalo gabut,5,positif
"wah keren banget gem nya dan lucu seperti kak gem, ga macet macet juga sama ga banyak iklan. game lain harus nya seperti ini dong ga macet macet dan ga banyak iklan, goodjob😘🤯🤓",5,positif
game nya seru,5,positif
Permainan nya sangat bagussss,5,positif
Hai aku Cheryl game ini seru,4,positif
Karna sering banget update masa baru berapa Minggu atau berapa bulan langsung update,3,positif
Bagus kali coyyyyy😎😎😎😎😍😍😍😍😍,5,positif
Sangat bagus untuk para anak anak,5,positif
bagus,5,positif
sangat seruuuuuuuu,3,positif
INI SANGAT SERU !! AKU RATING 5 BINTANG YA,5,positif
"Temenku suka ,aku juga suka sih tapi aku penasaran dimana ujungnya bjirr",4,positif
"Bagus sih,aku lumayan suka,tapi kadang ada iklan mulua",4,positif
"Sangat bagus,dari tekstur,animasi,fps,grafik(meskipun agak buruk),sangat menabjubkan!! Dan juga gak yerlalu boros memory,saya beri 5 bintang",5,positif
Game nya bagus seru lagi jadi saya kasi bintang limA 👆👆,5,positif
Bagus banget tapi jangan ada pembelian yang pakai uang asli soalnya saya khawatir kalo ada anak kecil yang main itu terus ada yang pembelian uang asli lalu anak itu pencet gimana?kalo org tuanya gak punya duit banyak gimana?,4,positif
ubur-ubur ikan lele game nya 100% bguss leee,5,positif
Bagus cuman lag banget ya saya main score saya dah tinggi malah lag dan akhir nya kalah,4,positif
bagus simpel,5,positif
game nya pas aku update malah makin jelek,2,negatif
Bagus sih adek ku suka,5,positif
Permainanya oke datang bagus jugak lengkap,1,negatif
"Suka sma permainnanya soal ny seru,tapi kurangi dong harga avatar nya 🙏",5,positif
aku suka game ini🥶🥶,5,positif
SERU INI GAMES TAPI SAYA GAMPANG BOSEN,5,positif
Geme nya bagus dan menarik,5,positif
Geme nya seru,5,positif
game nya oke bagus juga buat ngasah otak kita terus kecepatan kita tapi ya gitu gampang ngebosenin karna gitu gitu aja tapi seruu ko👌🏻,5,positif
Game nya sangat bagus tapi kadang ngeleg juga subay surf Nya tapi tetap seru juga,4,positif
Ok' aja kalo gua,5,positif
"Lebih suka versi pas tahun 2021 sih, karena selalu update otomatis beda mah sama sekarang. Mana kalo data hidup gamenya malah nge-lag lama😬",1,negatif
seru banget,5,positif
game nya seru,4,positif
"Sangat bagus, banyak event yang seru",5,positif
game nya bagus baget 👍👍👍👍,5,positif
Bagus dan muda aku suka,4,positif
Tolong anunya buat ambil hadiahnya jangan harus pake data boros nanti,5,positif
bagus gamenya bikin sepupuku ketagihan 😅😅😅,5,positif
Bagus,5,positif
Game hebat,5,positif
Anjay🔥🔥,5,positif
Bagus,4,positif
"Ga tau mau ngomong apa lagi,karena menurut ku bagus banget,itulah sya kasi bintang 5",5,positif
seru permainannya,5,positif
Ya lumayan seru,3,positif
Bagus bgt,5,positif
Game nya sangat bot,5,positif
Ini lama menginstal nya!tolong instal nya harus bentar,2,negatif
Mantap,2,negatif
Saran saya dibanyakin karakter yang pas lari ada efeknya ya min kayak efeknya festive jack itu lo ada jalur bintangnya,4,positif
Oke singkat saja seruu untuk dimainin paham 😊😊,4,positif
Sangat. Seru. Tidak. Membut. Bisan,4,positif
game nya bagus tpi saran sprti orang orang mnurutku temanya diganti ganti 💥,5,positif
Ini sangat serruuuuu,5,positif
Bagus tapi iklannya lama tapi games nya bagus kok,3,positif
So many cheater in top run,3,positif
gem nya bagus saya suka,5,positif
Game the of very good,5,positif
Ge nya lumayan seru cocok kalau lagi gaada kuota😊,5,positif
Karna permainannya susah d idonglod awalnya tolong kasih tau gimana cara cepat download nya 😟,1,negatif
Game Subway Surfers sangat bagus saya sangat senang untuk memainkanya siap yang membuat game ini saya sangat berterima kasihh untuk yang membuat game ini semoga sehat selalu🙏🙏🙏🙏🥰🥰,5,positif
Gem nya bagus baget,5,positif
Game nya seru bgt gk bikin bosen karena tantangannya seru,5,positif
bagus game nya seru,5,positif
"Makin banyak Event emang bagus , tapi performa Game nya jangan lupa di Optimalkan , saking banyak iklan kadang Lag , Coba Perbaiki !",5,positif
Gamenya seru bagus lagi 😊,5,positif
Bagus seru banget bikin kecan duan pokoknya seru banget 👍,5,positif
item gw ilang semua padahal udah dikaitkan ke akun facebook,3,positif
Bagus 👍🏼🙂,5,positif
Bagus tapi kalo habis main iklan padahal gak main lagi,4,positif
Bagus,1,negatif
sagat bagus permainan nya sama gk pake data:),5,positif
Kelaz ini game dari jaman majapahit sudah ada 🤘🤘🇮🇩🇮🇩,5,positif
Banyak teori tentang game ini tapi gw tetep download game ini dan bagus,5,positif
Lumayan,4,positif
Aku suka game ini seru banget aku gak tau mau ngomong apa pokok nya ini bagus banget,5,positif
Permainan nya gak seru,1,negatif
