content,score,label
"perlu di pertimbangkan masalah matchmaking dalam game ini. system matchmaking hanya bertugas untuk mempertemukan dua tim yang seimbang dan sama2 memiliki peluang untuk menang.tim developer tidak berhak menentukan kemenangan atau kekalahan suatu tim dengan memanipulasi matchmaking,dan itu sering sekali aku alami.aku harap untuk kedepanya system matchmaking tidak hanya di lakukan berdasarkan wr.perlu di perhatikan antara solo player dan mabar trio atau mabar 2 player.",4,positif
"game tolol, tidak menghibur sama sekali cuma merugikan player game ytm",1,negatif
gem yang bagus ya,5,positif
"game nya bagus ,cuma jaringan yg bermasalah tiba2 lag",5,positif
games nya berkembang bagus dah pokok nya the best,5,positif
game banyak bug,1,negatif
tidak rekomendasi,1,negatif
Sangat Baik,5,positif
💝,5,positif
banyak cheaters,1,negatif
"Match making gaak pernah dapetttt, puas kaau kan montonn",1,negatif
aku harap pihak mobile legend terus ngembangin game nya makasih yaa udah nemenin dari 2017,5,positif
apalah ketemu tim ngetrol mulu,4,positif
👍,5,positif
ini adalah game terbaik untuk gabut aku hehe🗿😘,5,positif
Game paling buruk yg pernah gua mainin game smph semoga cepat ditutup ni game,1,negatif
"selalu dpt team beban, tp game ini buagus",5,positif
"Sistem kurang di ajar.. Saya tidak melakukan afk di bilang afk.. gawat ini sistem.. terus laporan buat pemain yang gak jelas main juga kadang kurang teliti memberi hukuman/ban... MLBB makin kesini makin gak jelas sistemnya.. tim kurang teliti..pada pemain yang reseh dalam pertandingan random. dan hero seperti zilong dan beberapa hero lain yang dari awal MLBB cobalah kasih skin gratis permanen satu lagi... karna yang lain sudah beli,jangan cuma beberapa hari sja. terimakasih",1,negatif
bagus,5,positif
game nya mantap,5,positif
"Sistem matchmaking yang sangat buruk, dapet musuh sangat tidak imbang dengan lawan, bahkan selalu win lose terus hingga saya ngestuck di Legend 1 B 3, terus menerus sampai saya kewalahan, penjokian yang menggganggu, dan juga dark sistem yang terlalu mengganggu buat tim, jika hal ini terus menerus saya alami, Saya akan benar benar pindah ke game sebelah ( HOK )",2,negatif
woi MONTON ngasi tim ngotak dikit Napa cok,5,positif
game yang sangat ramah sekali,5,positif
keren,5,positif
"Gamenya jelek,,banyak darksisten,,dikasih lose streak 8 kali tanpa menang jangan donwload game ini,, soalnya bnyk yabg tox1c,, mending game HOK lebih bagus klo saya rating rating saya 0 jelek bener bener jelek",1,negatif
montoon emang is the best lah Cokk,5,positif
"gue install hanya untuk ngasih bintang 1,karena game ini udah ga layak dimainkan,toxic,tidak mendidik dan sangat merugikan waktu",1,negatif
"geme nya bagus sih tapih lawan nya gak seimbang terlalu kuat, kalau tim drak sistem tlong lah kasih lawan yang seimbang",1,negatif
behh game bagus,5,positif
"match making benerin lagi kasian yang main solo ga semua nya yang main party atau main bareng , lama lama yang main solo jadi enekk main game nya",1,negatif
Game kurang seru dan tidak menarik,1,negatif
"Woi ml !!! lu kasih tim yang bener lah!!! Masa musuh nya jago banget, tim sendiri gk bisa main, bikin gk seimbang aja. Tolong lah matchmakingnya dibenerin, masa tiap solo rank, nemunya role yang sama terus alias tabrakan. jadinya kalah mulu pas ngalah.",1,negatif
sangat bagus apalagi kalo aku di kasih diamond/ skin gratisan,5,positif
mainin terus!!!! sampe orang bundir,1,negatif
"malas main hanzo di revamp skil nya jadi ga berguna ,, tampilan grafik lbih bagus , tapi skil nya jadi culun , bagusan yg dulu , punya dua tubuh jdi kayak real ninja , sekarang jdi ky fighter malahjdi beban team",1,negatif
gak ada gunanya laporan musuhnya tetep lantas untuk apa laporan di buat?,1,negatif
Jaringanya lemah,5,positif
game ga adil,1,negatif
memori penuh . padahal masih sisa 14 gb,1,negatif
karna monton pelit,1,negatif
signal bagus pas masuk game leg parah makin ksini makin aneh ini game,1,negatif
kebanyakan player player tolol isinya pas di report system mobile legends malah tidak menganggap sebuah ngetroll naik satu bintang aja bagaikan nguras air di sumur dikarenakan player player tolol dan system yang sangat aneh,1,negatif
gen nya seru banget,5,positif
"MOBALEG BANYAK BOCAH, SE-PRO APAPUN LO JIKA TEMAN PADA BOCAH UTAMANYA BAGI ""SOLO PLAYER"" PASTI BERAT...",5,positif
"skin nya keren"" moonton, yg gratis ga kalah keren 👍",5,positif
saya turun secara ga logis dari honor 27-20 apakah logisssss?????,1,negatif
geme banyak bocil trus drak sistem geme ga jelas,1,negatif
jaringan bagus suka ngelag anehhh,5,positif
usahain kak yang main ini game bukan anak kecil,2,negatif
matchmaking nya gak adil,4,positif
system matchmaking gak balance utk solo player!!!!,1,negatif
"game nya GK bagus , kalah terus aku",1,negatif
"kena draksistem mulu adeh padahal baru download lagi, tapi ketemu nya anak seten semua",1,negatif
bagus,4,positif
sekarang bug jaringan sinyal bagus tapi ms ngejump,1,negatif
seruuu,5,positif
game buriq game oon,1,negatif
"monton tak adiL, dereksistem nya mntap,, saya kecewa",1,negatif
makin gajelass sering frame jaringan 5g udah coba reload malah di loby bukan masuk ke in gamenya hadeh makin lama makin jelek gamenya,1,negatif
mobile Legends game saya saya suka,5,positif
di tunggu event naruto nya,5,positif
"gajelas, perbaikin lagi dong bug nya masa jaringan gua aman paketan aman kadang² loadingnya masih 0, terus kadang dapet tim yang ga sepadan",1,negatif
game yang bikin kecewa,1,negatif
selalu dapet darksystem tim gj hyper ngg bisa maen,1,negatif
moonton ayo lah jangan jahat jahat aku gak mau pilih darksistem lagi GK nyaman kalo gak salah tim darksistem ku ada yang gm kek pliss ya moonton aku kasih rating 5 supaya kamu mendengarkan omongan saya 😐😐😐,5,positif
makin hari makin gak jelas ping hijau tapi leg bangke,2,negatif
Mantappp!!!,4,positif
tolong di perbaiki sinyalnya moonton,1,negatif
game gak jelas tim enggak imbang Monton bab1,1,negatif
"matchmaking tidak seimbang, di pertemukan sama dark sistem terus menerus setelah win streak, lama lama muak saya sama ni game, kecewa saya, otw unistall setelah akun ml saya semua laku terjual..!!!",1,negatif
"woi muntun adain fitur vn pliss, aku maw maki"" orang poke plis muntun adain nanti aku kasih bintang 5",1,negatif
game asu.,1,negatif
match making tolong ya wkwk,1,negatif
benerin nih game banyak dark sistem,1,negatif
game nya seru tapi darksistem nya yang gak asik,5,positif
sangat bagus,5,positif
jossss,5,positif
ah kalah mulu,1,negatif
Matchmaking kaya entut... Sering dpt tim lawax... Cobalah bikin matchmaking berdasar winrate... Agar bisa lebih seimbang...,1,negatif
"Moonton tolong perhatikan perbedaan pangkat dalam game,masa saat main rank ketemu trio lagend sedangkan pangkat ku udah mitic,ya jelas kalah,tim nya lagend musuhnya mantan imortal,kan gak adil",3,positif
udh mals gua maen ini gem. jaringan nyh. gak ngotak,1,negatif
Kebanyakan drak sistem jadi player males main,1,negatif
bug jaringan noh betulan montoon,1,negatif
"Aneh,padahal wifi saya suadah bagus dan saya sendiri yang menggunakannya,tapi selalu nge lag saat bermain,game sampah!",1,negatif
maaf. aku. kasih. Bintang. 1 sinyal nya hijau tapi ngeleg ngeleg tolong per baiki iya Montton,1,negatif
Dapet tim beban terus,1,negatif
"bagus tapi sering terjadi bug setelah update, tolong di perbaiki agar performa bermain game ini semakin menyenangkan.",1,negatif
wokeh,5,positif
gak rekomendasi buat kalian,1,negatif
bgus,5,positif
mantap,5,positif
mantap,5,positif
Game buriqq,2,negatif
hari² diksih dark sistem,1,negatif
di harap kan jangan main game ini karan akan menguji emosi anda.di harap kan jangan main game ini,1,negatif
MENDING MAEN HONOR KING LANCAR DARI PADA INI GEME BUTUT CIGE ISING,1,negatif
Match matching tolol,1,negatif
game sampah gak seseru tahun kemaren,1,negatif
worst report system ever! had multiple matches with a teammate refusing to contribute and trolling yet when i report them the system cannot find such violation?! are you kidding me!? whoever make the system shame on you! you are a disgrace! I'm way beyond frustrated!! this cannot be compensated by anything! Zero star forever!,1,negatif
"WOI MOONTON TAMBAH LU UPDATE NIH GAME MUNCUL BUG BARU, GW MAIN TADI DI RANK, LAGI DRAFT PICK PILIH EXP. BENNET, SPELL NYA BUG TIBA TIBA DAH GANTI SPELL DARI RETRI KE PETRIFY. TERUS PAS MASUK LOADING SCREEN MALAH BALIK KE RETRI PADAHAL JARINGAN SAYA STABIL.SAYA MENGGANTI SPELL 8 DETIK SEBELUM MASUK LOADING SCREEN.TIBA TIBA MALAH TERJADI HAL SEPERTI ITU DAN JUGA INI SUDAH BERULANG KALI.TOLONG FIX BUG NYA MERESAHKAN SAYA",1,negatif
Seru... sangat tydak layak untuk dimainkan sendiri..karna banyak player egois. egois bgt koncilikkk,5,positif
"udah di update malah banyak bugnya, jaringan ijo tapi gerakk sendiri kayak jaringan merak,perbaiki lagi bugnya moonton,3 game kayak gitu terus tadi",2,negatif
game rusak!!!,1,negatif
game ya bagus cuman gua sering banget kena bug di saat2 ga tepat muncul tuh bug males gua jadi nya bug ny bug ms ya,4,positif
"tolong banget dah matching nya yang adil dikit, cape gua stuck epic 2 doang, tim nya yang bener",1,negatif
gem nya sangat jelek dan buruk sekali,1,negatif
"game kn-tl,bnyak tim feeder direport g kena ban giliran diri sendiri Kena lama"" makin males main nih game sistem nya gada yang jelas main gada chat sama sekali tiba"" kena report toxic apaan coba",1,negatif
keren,5,positif
"apa makin kesini makin Ndak jelas,skin banyak yg murah&gratis,tapi mau naik legends aja di kasi tim kek taik..apa si mau mu?!",1,negatif
"maen game buat ngilangin Stresss, eh maen ini nambah stress",1,negatif
mantap banget aplikasi nyah,5,positif
jelek gamenya,1,negatif
ml Uda kaya slot menang sama kalah nya Uda di atur,1,negatif
mantap muntun segera abdet lh montton,5,positif
"bagi yg mental nya lemah gw saranin jangan main game ini, klo klen masih maksa main game ini beuh mental klen bisa rusak sumpah.",1,negatif
banyak dark sistem,2,negatif
"MOONTON TOLONGLAH PERBAIKI MASALAH PING NYA, INTERNET UDAH BAGUS TAPI KOK PAS DI IN GAME NYA PINGNYA MALAH DROP, APALAGI PAS LAGI WAR TIBA TIBA JADI PATAH PATAH PADAHAL INTERNET UDAH PERFECT, TOLONG LAH MOONTON DI PERBAIKI MASALAH INI, ANJIIM LAH, GAME DAJJAL",1,negatif
baned penjoki baru gw install lagi capek gw ketemu publik skil isu di rank Hing tier,1,negatif
tolong hp saya ram 2 jangan di bikin ngeframe monton,5,positif
game stresss pqi cape banget dikasih tim gabisa main terus setnnnnn,1,negatif
"kurangi dark sistem nya, match nya harus nya lebih adil antara lawan dengan tim",1,negatif
"gua player old, sekarang kecewa sama monton, isinya dark sitem semua, cape gua maen mvp dalam keadaan defeat terus, ijin pensi aja, ig dan youtube gua unfoll juga makasih sudah menemani bertahun""🙏",1,negatif
mantap,5,positif
buat moonton tolong sistem match nya di benerin gua setiap match nabrak dark sistem Mulu . kadang gua mikir apa gua pindah main HOK aj yak ?,1,negatif
"woi moonton benerin game nya , nih hero ad yg damage nya gak ngotak padahal masih menit 2 , dan hero nya pdahal gak di buff sama sekali",1,negatif
"untuk sekarang moonton tidak baik² saja, sinyal bagus tapi di dalam game ngelag begtu aja",3,positif
game rusak . mentok di logo mobile lagend doang,1,negatif
seru game nya,5,positif
sinyal,1,negatif
Game ny isi ny org dong0,1,negatif
"Dark sistem di banyakin game play sering ngelag pertandingan gak adil, yakin kalian masih mau main game yg banyak dark sistem ginian? Udahlah sering ngebug efek tipis harga skin mahal sekalinya dapet tim bebal semua, ini namanya machmaking adil ha? Moonton?",1,negatif
😹,5,positif
balikin pedangnya tigreal lah woi moonton..perang bawa palu lu pikir mau nguli proyek 😑,2,negatif
akun saya hilang..?☠️,4,positif
mantap,5,positif
game tolol,1,negatif
terlalu banyak bug dan buasanya auka menghubunkan padahal lagi bagus oo inter net nya juga suka gakdi masukin me loby atau gakbiaa main karena jaringan wifi padahal lagi full wifi,1,negatif
anjay moonton,5,positif
GAME NGELAG PADAHAL JARINGAN YG LAIN LANCAR,1,negatif
pihak monton yang ber bijak yang solo player pe tandingan udah besar masih ketemu player baru satu team sedangkan lawan player udah pernah glory kan GK sesuai drak sama sistem monton merugikan bagi solo player,4,positif
👍👍,5,positif
"game rusak, banyak darksistem",1,negatif
suka sama game nya cocok untuk mabar duo/squad,5,positif
monton kasi lawan sesuai lah masak player legend dikasi musuh player imo tolong banget perbaiki sistem nya kalo player legend dikasi lawan legend juga lah apalah orang baru main dikasi lawan imo di tier legend gak logika monton. Tapi ini game sangat bagus untuk main sama teman bagus grafik nya bagus dan hero hero nya juga seru tapi pls monton jangan lah buat player imo di legend kemudian pls monton pernah saya temukan player yang tidak adil atau curang tolong dihilang kan ya .,4,positif
Game nya keren tpi keren /\_/|,5,positif
lumayan lah tapi bikin kepala pusing,4,positif
"game nya seru bgtt, terus grafik nya bagus fiks aku suka bgttttttt🤗🤗",5,positif
aplikasi yang sangat bagus saya sangat senang terimakasih goodjoob,5,positif
"Sering ngebug , Game berat.. Belum siap untuk besar keliatannya",1,negatif
di kasih menang kalah terus sampe saya setres mending ml di hapus permanen di play store,1,negatif
Bagus,5,positif
"Sistem match making tidak seimbang, yakali tiap game ada anomalinya moonton, ini game nya yang turun standar match making apa makin banyak Player yang gabisa main ?",1,negatif
tolong lah server sering lag pas main ping merah,5,positif
"cn tiba tiba hilang, moonton tukang menjarah",1,negatif
tidak pernah dapet skin gratis dan diamon gratis.....,3,positif
"game bosokkk matchingnya bosokk ngasi tim gak ngotak, musuh mlh yg sekelas pro player jembott piye to sistemnya ni",2,negatif
kurangin dark system montod,5,positif
"GAME GILA, MATCHMAKING NYA KETEMU SAMA TEAM EGOIS BEBAN SEMUA DAN KALAH TERUS-MENERUS 4 HARI BERTURUT-TURUT",1,negatif
"algoritma ga masuk akal, 5 kali main kalah berturut turut, jbd",2,negatif
your customer service is terrible,3,positif
game sangat bagus menyenangkan,5,positif
game kikir gacha gajelas udah banyak keluar uang gadapet dapet kikir kikir,1,negatif
sangat memuaskan,5,positif
Game pembodohan player. GAME HARAM!,1,negatif
seru main nya sampe dapet savege 5 kali pakai miya ama layla pokoknya seru terima kasih mlbb semoga nambah maju ya gawe nya😁😁😁😁😘😘😍😍,5,positif
"woi moonton ,tolong kasih tim yg imbang gua di legend 3 udah sebulan nyangkut.tim lawan pada pro semua sedangkan tim kami pada ngetroll.",1,negatif
"makin gak jelas, sinyal ping hijau tapi ngelag",3,positif
apa lah game banyak dark sistem kadang tim nya beban tapi musuh nya pro apa lah,1,negatif
"game terburuk yg pernah ada, playernya banyak yahh karena anak"" yg pnting main tanpa mengandalkan akal, strategi , untuk orang yg tidak ingin stress jngn prnah download",1,negatif
baru kali ini login jaringan bagus ttp mental lalu masuk lgh APK ga jelas bgt percumah mending hapus ajh ga jelas baru 2 menit yg lalu gua main bukan sekali 2 kali main di coba ttp mental dan masuk lgh AFK ga jelas MONTON😡😡😡😡,1,negatif
WIN LOSE GILA,1,negatif
jelek dikasi mulu drak sistem,1,negatif
assalamualaikum game nya bagus seru tapi mohon perbaiki kenapa saat rank mulai grandmaster pasti sering putus jaringan dan di tuduh afk yang membuat tidak bisa main di rank mohon untuk diperbaiki lagi thankyou wassalamualaikum,4,positif
seru,5,positif
saya senang bermain mobalie legengs. tapi banyak draksistem. nyoba Hero di rank. ini sangat tidak nyaman. saran kalau ada Hero baru beli minimal 100 kali make dulu baru bisa di main kan di mode rank.,1,negatif
monton tolong lh ml nya jangan susah² kli lah naik mitik,5,positif
moonton ilangin darksistem moonton cape gua,5,positif
game yang bagus,5,positif
banyak dari sistem sistem g jls,1,negatif
"Yah gimana yak... Dark systemnya kurang""in deh mon, capek bngt bezirr kena mulu. 2 3 kli gpp lah ini 5-7 kali maksudnya apa coba... sama pas matching noh kek eek, padahal jaringan ok tpi ga bisa masuk. ujung-ujungnya kena ban ampe 15menit, bukan cuma skli ya tpi berkali-kali woee",1,negatif
cukup menghibur,4,positif
makin lama makin kesel nih game di kasih tim bott mulu,1,negatif
terlalu banyak dark system di permainan sudah bad game,1,negatif
👍👍👍👍👍,5,positif
tolong atasi masalah jaringan nya pas update,2,negatif
"pengalaman permainan yang sangat buruk, karna sinyal selalu tidak stabil, padahal sudah menggunakan wifi 100mbps",2,negatif
game rusak gak adil,1,negatif
Game b@b1,1,negatif
sangat menghibur,5,positif
"bug sinyal nya ga ada otak,,,sinyal bgus tpi leg",1,negatif
hala ngasik kok tim darsistem,1,negatif
"tolong moonton berikan sistem yang sesuai dengan highest rank dan win rate player, agar lebih imbang ketika bermain agar tidak ada lagi yg highest rank honor ketemu highest IMO ini sangat tidak adil saya sangat kecewa sekali, ketemu tim ketika bermain solo rank tidak seimbang dengan lawan",1,negatif
game banyak dark system,1,negatif
"game tll, gjelas tot, dark system smua gjelas system ny",1,negatif
aku belum main tapi kayak nya seru karena aku sudah liat di YouTube itu seru kukasih bentang 5 makasih,5,positif
geme nya seru banget,5,positif
gima sih ini moonton selalu sjh buat sy kalah terus dan turun rank biar sy bnyak kill jago main tpi gk ngaruh selalu sjh kalah dan kalah gk prnah menang mana lg d kasih lawan yg tdk adil tolong lah moonton kerja samanya bantu win strek jgn los strek,3,positif
"matchmaking yang tidak adil, masa epic bisa ketemu legend, mending klo bisa main timnya ga guna sama sekali",1,negatif
banyak dark sistem main gx pda bener asal main doang 👎,1,negatif
team nya keren,5,positif
"Game yg tidak rekomendasi bintang 1 sangat pantas , banyak bug dark sistem tinggalkan saja game ini game yg layak di tinggal kan",1,negatif
ok,1,negatif
game bosok,1,negatif
"singkat aja, MLBB TAIIII",1,negatif
sangat mnrik,5,positif
jangan download game ini bug nya sangat banyak download hok aja,1,negatif
game kikir penambah stress,1,negatif
apalah di kasi ls terus,1,negatif
ini game makin parah aja masak main 5 vs 5 tapi 4 boot jadi harus 1 vs 5 gak ada gunanya ini game bikin darah tinggi,1,negatif
sejak 2016 dan ongoing,5,positif
God game,1,negatif
game taik sinyal bagus semuanya bagus tapi gamenya ngelag parah😓,1,negatif
Lawan Ga seimbang gw kalah 16x,1,negatif
cukup menghipnotis,5,positif
Pemilihan tim gk adil,1,negatif
tidak seimbang muduhnya,5,positif
moonton gua mau protes knp setiap - 1 bintang langsung dapet drak sistem atau pas mau turun rank langsung turun ke epik aku mohon segera diperbaiki moonton atau kah ini di sengaja?,2,negatif
puas,5,positif
ini game gajelas dikasih lostreak mulu,1,negatif
Game taik bukan nya nenangin pikiran malah nambah pikiran,1,negatif
sampah,1,negatif
geme busuk gem tolol,1,negatif
"Gk ada respon klo repot orng yg ngetrol..... Gk jls game nya, asik cuma di dalam nya yg ngetrol d report malah tidak bersalah gaje...admis komputer 🐶🐶🐶🐶",1,negatif
good game,5,positif
menghibur,5,positif
gua kasih bintang 4 kalo muntun masih bikin sakit hati gua turunin bintang saya,4,positif
game gjls plis jangan donwload game ini!!!!!!!!!!!!! bahaya,1,negatif
game guguk bikin emosi,2,negatif
"Saya kurang suka terhadap game ini, karena terlalu banyak bug nya terutama di bagian jaringan",4,positif
TON NONTON GUA ITU PARTY SEMUANYA LEGEND LHA TERUS KK BISA LAWANYA MYITICYAL GOLRY ITU GIMANA YA,1,negatif
ml burik la uda naik legend kalah 5x,1,negatif
woi monton tim nya lol musuh nya jago maksud lu apa gitu haaa,1,negatif
gem nya baguss banget,1,negatif
Berkah selalu,5,positif
"ada apa dgn ml sekarang pas main jaringan bagus tiba"" ngelag dan bukan cuma gw yg ngalamin tolong lah di atasi jangan terima cuan nya doang",2,negatif
skip satu sm sekil lain ny lama,1,negatif
cape gua dapet tim dark system terus!,1,negatif
bagus cocok buat meredakan amarah gua👍👍👍,5,positif
ok,4,positif
"game bikin stres, player nya bodoh semua",1,negatif
"complain there is no reaction whatsoever, no change, this game is really not suitable for emotional people, please pay more attention in making games. it's useless to have a HD/good graphics/fun game, but CAUSE STRESS FOR OTHERS! you can change games if you are given a lot of losses by this developer haha.",1,negatif
Tolong sinyal di bagusin lahh masa game sebelah jaringan nya stabil ml nggak bikin emosi main,1,negatif
dapat tim ga seimbang game tolol,1,negatif
"Ngak adil ini game. Sudah hampir 1 bulan kena dark sistem. Main bagus, jarang dapat silver apalagi kayu. Tapi, selalu dapat teman beban. Menag 2x, kalah 6x. Gitu terus polanya 👎",1,negatif
gak seru tiap hari di kasih drak sistem sampai lostrek 18 kali,1,negatif
game tai,1,negatif
saya player efef karna saya sudah muak sama game buatan garena akhirnya saya pindah ml dan ternyata tidak terlalu buruk,5,positif
"game rusak ,lawan gak sepadan dengan tim",1,negatif
ini game nya bagus banget aku rasa nya pengen main terus sama pengen punya hero baru,5,positif
sering dapet dark sistem,1,negatif
game rusakk,1,negatif
Moonton saya pindah game aja lah udah cape ketemuan team dark sistem,1,negatif
"parah lag nya, main pubg ama game online lainnya lancar, giliran ml malah bentar bentar lag, aneh memang.",2,negatif
bang monton maaf ya saya itu pecinta ml lah sekarang saya main kok nambah depresi saya tim gak jelas main di trol lah sekarang abdet apani buat saya pusing lebih bagus yang dulu lah sekarang kalu gak main Mabar bisa menang lah sekarang apalh monton jelek kalou sekarang nih tolong di perbaiki lah monton🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏tolong lah monton saya kok main kalah terus tidak seimbang lawan nya tolong monton 🙏,3,positif
"game yang tidak membosankan, keren bikin betah di saat badmood",5,positif
seru tapi bisenin bikin emosi jelek,1,negatif
"apalah monton,ini game udh di seting,masa iya main 11 kali cuma menang 2 kali,apalagi di kasih tim yang komputer abiss,ini gimana dah ngasih timnya, buang-buang waktu orang aj",1,negatif
game freaky,4,positif
Game buruk matchmaking busuk main game ini cuma buang buang waktu game terburuk yang pernah gue mainin,1,negatif
saya GK kasih bintang lima dulu karena update tan baru ini klau lagi war suka lag padahal jaringan bagus,3,positif
DI KASIH TIM NYA SUKA GAJELAS,1,negatif
mantap,5,positif
"entah sistem game nya makin hari makin busuk atau gw yang makin apess, main squad dikasih musuh tiner atas Mulu, main solo dikasih odgj. ml udah gak wort h lagi buat dimainkan sistem match nya tidak seimbang (gacha luck) kayak main judol",2,negatif
bad game👎👎👎,1,negatif
jaringan nya jelek bgt padahal sinyal bagus + hp juga gada masalah kalo ga percaya ada ni vd nya,1,negatif
"Apaan cok ngasih gw tim dark system padahal bentar lg mythic bjir lu kasih gw lose streak, kasihanilah saya 🤗😞😭😶",1,negatif
kenapa gak bisa login,1,negatif
sangat seru,5,positif
"jgn kasih aku lose streak dong muntun, minimal ws trs🥰🥰🥰🥰, cape nieh",1,negatif
good game,5,positif
apa penyebab saya kasih bintang 1 karena di lobby jaringan nya bagus saat di game tiba tiba lag mohon di pertimbangkan untuk sinyal nya monton sekali lagi mohon di betulkan sinyal saat di game ya monton,1,negatif
saya lembur hanya untuk pus rank tapi bintang nya malah turun harap dark sistem harus dimusnahkan atau ga saya akan pindah ke gem HONOR OFF KINGS (HOK)!!,1,negatif
"game yang penuh sandiwara, dark system, jauh dari fair play",1,negatif
"banyak sekali penjoki, dan tim lawan gak seimbang sama tim kita sendiri",1,negatif
menghibur,5,positif
"ini game bagus bngt sumpah grafiknya hd heronya jg bagus"" pakoknya ini game normal kok ga gila, aku cuma mw bilang montoon tolong lh jan kasi ls mulu ws sesekali napa hampir gila gw montoon 🥰😘",5,positif
bagus banget,5,positif
mantap banget game nya,5,positif
susah bgt geme nya bikin fusttasi,4,positif
"jangan download game iniii!!!!!,dark sistem+pemain nya oot ( oon ) , pick yin roam di mythic,ud ws 6x malah pecah gara gara dark sistem",1,negatif
game jelek 👹👺👹👺,1,negatif
"seru bgt ,sampe gw banting ☺️",5,positif
Update lebih banyak lagi ya?,5,positif
gem nya jelek banget banyak bug lagi,1,negatif
setiap mau naik mytik pasti dikasi tim dark sistem,2,negatif
Oke,1,negatif
sangat bagus,5,positif
tolong moonton buat akun saya yang hilang di ambil orang mohon bantuannya cs malah terus gagal padahal udah bener semua datanya tolong untuk pihak moonton BANTUANNYA ITU AKUN PRIBADI SAYA 🙏,1,negatif
dark sistem tolong ilangin😭😭😭😭😭😭😭😭😭,5,positif
"kasih tim yg bener woi, udh baik di kasih silper mlu🤬🤬🤬",2,negatif
moonton bipang kasih dia tim dark sistem,5,positif
game tolol dpt tim ga jlas,1,negatif
"BUAT MONTOON, KALO BUAT MATCHMAKING YANG BENER LOL. LU GAPERLU NGASI MUSUH MUDAH CUKUP TIM YANG BENER AJA UDAHHHH TONNN MONTOONNNNNNNN",1,negatif
gue setres main gem ini lawan sama tim kita gak setara timlawan jago jago sedangkan tim kita gak kompak berebut len tolong ya kasi tim sesuai sama lawan nya. maaf gua kasi bintang satu karna gua udah ster main gem ini niat nya mau min seru seruan malah dibuat tantrum.tlong ya moonton gua dari legen dua turun jadi legen lima gara gara setim sama drak sitem.,1,negatif
moonton is nice,5,positif
"gem paling ngeselin menurut saya, masa tim gua pada cupu cupu sedangkan tim musuh jago semua ga dikasih seimbang kali sama ni gem aneh kali emang ni gem",1,negatif
"game apa ini bisa - bisa gua stres kalo main game ini Mulu 😭 ayolah kasih gua win dari kemaren kalah Mulu dari mythic ⭐ 19 masa turun drastis jadi ⭐9. kalo gua blum juga di kasih win gua uninstall nih game ""mending maen epep"" maen epep juga enak 🥀",1,negatif
game nya bagus !tapi dapat tim beban trus;dark sistem;lawan jago jago;Kwan main nya dogo trus match meking nya enggak masuk akal;,3,positif
game buruk gua di kasih loastrek gua main naik turun naik turun game buruk,1,negatif
"game ini terlalu banyak drak sistem tidak layak, setiap saya mau naik pangkat rank selalu ada penghalang, ini game yg tidak BAGUS!",1,negatif
Poko namah mantpzzz,5,positif
gamenya bagus aku suka bet,5,positif
sangat buruk sekali gem nya,1,negatif
"game kocak di kasih tim ga seimbang Ama musuh, gw ls Mulu Jing gara gara itu, tolong lah benerin lagi biar seimbang",1,negatif
"sebelumnya maaf moonton, game lu kurang bagus, kenapa gw bisa bilang gitu, karena emang ngga sepadan sama skill kita, kadang juga musuh jago, di kasi tim yang jelek, jadi tolong agar game lu lebih bagus gw saranin seimbangin kedua tim, Jan kasih musuh berat, tim aneh, kasian player lu, main setengah jam ngga dapet bintang, jadi sory"" gw kasih bintang 1, karena kurang bagus aja game lu.",1,negatif
you game no good team me no good,1,negatif
"verifikasi email lama bngt nunggu kodenya, udah puluhan kali coba. masih tetep gk di kirim kode nya",2,negatif
pacth sekarang ngestuck terus di loading perbaiki dong,5,positif
tim nya gak sesuai apa yang ku minta,1,negatif
woy admin moonton kalok dengki jangan gini cara main nya aku gk ada sala sama mu moonton tolong lah di perbaikin tu moonton sekian dan terima kasi moonton,1,negatif
"game bosok bikin stres, sering ngeleg padahal jaringan bagus, dll",1,negatif
"Sering lag padahal sinyal bagus, sekarang tambah bapuk aja servernya...apk tambah gede lag makin ga jelas sampe gabisa gerak padahal ping ijo aneh",1,negatif
⭐️⭐️⭐️⭐️⭐️,5,positif
Ehh moonton kalo bikin game yang bener dikit game isinya cuma dark sistem semua tolong agar perbaiki biar seimbang game burik,5,positif
"game ampas ani dari tadi gw dapet Tim beban mulu naik turun naik turun mulu,udh gitu full mvp lagi gimana ini moonton Kalau kaya Gini pindah game Aja lah bikin stress",2,negatif
CAPEEEE MOONTON ADMIN . KETEMU PLAYER TAYIIIIII,1,negatif
singkat saja seruu paham!?,5,positif
lagunya aku tak suka yangmen Ding main ff aja mobillegend lemah👎,5,positif
player lain tidak ramah,1,negatif
mulai suka,5,positif
game seru ( kalo menang ) tolong yg bener kalo kasih tim,1,negatif
bagus bgt,5,positif
Game burik.mkin lama ga main mkin gj ni game,1,negatif
"Sangat disarankan untuk menghilangkan stres, dan pemain di berikan tim yang seimbang oleh monton dan game ini sangatlah ramah tapi menurut saya jangan di install",1,negatif
tujuan gem kan bikin hilangin stres ini malah nambah stres,1,negatif
banyak bet dark system nya,5,positif
"apalah musuh sama tim cara mainnya beda jauh, kena dark system mulu, banyak yang troll",1,negatif
moonton knp selalu ngasih dark sistem sih,1,negatif
